poet,century,book_title,poem_title,poem,path
رودکی,3,قصاید و قطعات,شمارهٔ ۱۰۲,با عاشقان نشین و همه عاشقی گزین    با هر که نیست عاشق کم گوی و کم نشین    باشد که در وصال تو بینند روی دوست    تو نیز در میانهٔ ایشان نه ای، ببین,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۰۳,زه! دانا را گویند، که داند گفت    هیچ نادان را داننده نگوید: زه    سخن شیرین از زفت نیارد بر    بز ببج بج بر، هرگز نشود فربه,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۰۴,سماع و بادهٔ گلگون و لعبتان چو ماه    اگر فرشته ببیند دراوفتد در چاه    نظر چگونه بدوزم؟ که بهر دیدن دوست    ز خاک من همه نرگس دمد به جای گیاه    کسی که آگهی از ذوق عشق جانان یافت    ز خویش حیف بود، گر دمی بود آگاه    به چشمت اندر بالار ننگری تو به روز    به شب به چشم کسان اندرون ببینی کاه,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۰۵,من موی خویش را نه از آن می کنم سیاه    تا باز نو جوان شوم و نو کنم گناه    چون جامه‌ها به وقت مصیبت سیه کنند    من موی از مصیبت پیری کنم سیاه,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۰۶,پشت کوژ و سر تویل و روی بر کردار نیل    ساق چون سوهان و دندان بر مثال استره    بر کنار جوی بینم رستهٔ بادام و سرو    راست پندارم قطار اشتران آبره,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۰۷,رفیقا، چند گویی: کو نشاطت؟    بنگریزد کس از گرم آفروشه    مرا امروز توبه سود دارد    چنان چون دردمندان را شنوشه,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۰۸,زمانی برق پر خنده، زمانی رعد پر ناله    چنان مادر ابر سوک عروس سیزده ساله    و گشته زین پرند سبز شاخ بید بنساله    چنان چون اشک مهجوران نشسته ژاله بر لاله,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۰۹,مشوشست دلم از کرشمهٔ سلمی    چنان که خاطر مجنون ز طرهٔ لیلی    چو گل شکر دهیم در دل شود تسکین    چو ترش روی شوی وارهانی از صفری    به غنچهٔ تو شکر خنده نشانهٔ باده    به سنبل تو در گوش مهرهٔ افعی    ببرده نرگس تو آب جادوی بابل    گشاده غنچهٔ تو باب معجز موسی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۱۰,سپید برف برآمد به کوهسار سیاه    و چون درونه شد آن سرو بوستان آرای    و آن کجا بگوارید ناگوار شده‌ست    و آن کجا نگزایست گشت زود گزای,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۱۱,آن چیست بر آن طبق همی تابد؟    چون ملحم زیر شعر عنابی    ساقش به مثل چو ساعد حورا    پایش به مثل چو پای مرغابی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۱۲,ای دل، سزایش بری    باز بر چنگل عقابی    بی تو مرا زنده نبیند    من ذره ام، تو آفتابی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۱۳,بیار آن می که پنداری روان یاقوت نابستی    و یا چون برکشیده تیغ پیش آفتابستی    بیا کی گویی: اندر جام مانند گلابستی    به خوشی گویی: اندر دیدهٔ بی‌خواب خوابستی    سحابستی قدح گویی و می قطرهٔ سحابستی    طرب، گویی، که اندر دل دعای مستجابستی    اگر می نیستی، یکسر همه دل ها خرابستی    اگر در کالبد جان را ندیدستی، شرابستی    اگر این می به ابر اندر، به چنگال عقابستی    ازان تا ناکسان هرگز نخوردندی صوابستی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۱۴,جعد همچون نورد آب بباد    گوییا آن چنان شکستستی    میانکش نازکک چو شانهٔ مو    گویی از یک دگر گسستستی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۱۵,این جهان را نگر به چشم خرد    نی بدان چشم کاندر او نگری    همچو دریاست وز نکوکاری    کشتیی ساز، تا بدان گذری,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۱۶,مار را، هر چند بهتر پروری    چون یکی خشم آورد کیفر بری    سفله طبع مار دارد، بی خلاف    جهد کن تا روی سفله ننگری,poems/رودکی.csv
رودکی,3,قصاید و قطعات, شمارهٔ ۱۱۷ - ای آن که غمگنی,ای آن که غمگنی و سزاواری    وندر نهان سرشک همی باری    از بهر آن کجا ببرم نامش    ترسم ز بخت انده و دشواری    رفت آن که رفت و آمد آنک آمد    بود آن که بود، خیره چه غمداری؟    هموار کرد خواهی گیتی را؟    گیتی‌ست، کی پذیرد همواری    مستی مکن، که ننگرد او مستی    زاری مکن، که نشنود او زاری    شو، تا قیامت آید، زاری کن    کی رفته را به زاری باز آری؟    آزار بیش بینی زین گردون    گر تو به هر بهانه بیازاری    گویی گماشته‌ست بلایی او    بر هر که تو دل بر او بگماری    ابری پدید نی و کسوفی نی    بگرفت ماه و گشت جهان تاری    فرمان کنی و یا نکنی، ترسم    بر خویشتن ظفر ندهی باری!    تا بشکنی سپاه غمان بر دل    آن به که می بیاری و بگساری    اندر بلای سخت پدید آید    فضل و بزرگمردی و سالاری,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۱۸ - گل بهاری! بت تتاری!,گل بهاری، بت تتاری    نبیذ داری، چرا نیاری؟    نبیذ روشن، چو ابر بهمن    به نزد گلشن چرا نباری؟,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۱۹,ای غافل از شمار! چه پنداری؟    کت خالق آفرید پی کاری؟!    عمری که مر توراست سرمایه    وید است و کارهات به این زاری!,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۲۰ - کاندر جهان به کس مگرو جز به فاطمی,تا خوی ابر گل رخ تو کرده شبنمی    شبنم شده‌ست سوخته چون اشک ماتمی    ... این مصرع ساقط شده ...    کاندر جهان به کس مگرو جز به فاطمی    کی مار ترسگین شود و گربه مهربان؟    گر موش ماژ و موژ کند گاه در همی    صدر جهان! جهان همه تاریک‌شب شده‌ست    از بهر ما سپیدهٔ صادق همی دمی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۲۱ - بوی جوی مولیان آید همی,بوی جوی مولیان آید همی    یاد یار مهربان آید همی    ریگ آموی و درشتی راه او    زیر پایم پرنیان آید همی    آب جیحون از نشاط روی دوست    خنگ ما را تا میان آید همی    ای بخارا! شاد باش و دیر زی    میر زی تو شادمان آید همی    میر ماه است و بخارا آسمان    ماه سوی آسمان آید همی    میر سرو است و بخارا بوستان    سرو سوی بوستان آید همی    آفرین و مدح سود آید همی    گر به گنج اندر زیان آید همی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۲۲,آن که نماند به هیچ خلق خدای است    تو نه خدایی، به هیچ خلق نمانی    روز شدن را نشان دهند به خورشید    باز مر او را به تو دهند نشانی    هر چه بر الفاظ خلق مدحت رفته‌ست    یا برود، تا به روز حشر تو آنی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۲۳,مرا ز منصب تحقیق انبیاست نصیب    چه آب جویم از جوی خشک یونانی؟    برای پرورش جسم جان چه رنجه کنم؟    که: حیف باشد روح القدس به سگبانی    به حسن صوت چو بلبل مقید نظمم    به جرم حسن چو یوسف اسیر زندانی    بسی نشستم من با اکابر و اعیان    بیازمودمشان آشکار و پنهانی    نخواستم ز تمنی مگر که دستوری    نیافتم ز عطاها مگر پشیمانی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۲۴,کسی را چو من دوستگان می چه باید؟    که دل شاد دارد بهر دوستگانی    نه جز عیب چیزیست کان تو نداری    نه جز غیب چیزیست کان تو ندانی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۲۵,آی دریغا! که خردمند را    باشد فرزند و خردمند نی    ور چه ادب دارد و دانش پدر    حاصل میراث به فرزند نی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۲۶,بی قیمت است شکر از آن دو لبان اوی    کاسد شد از دو زلفش بازار شاهبوی    این ایغده سری به چه کار آید ای فتی    در باب دانش این سخن بیهده مگوی    تا صبر را نباشد شیرینی شکر    تا بید را نباشد بویی چو دار بوی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۲۷,ای بر همه میران جهان یافته شاهی    می خور، که بد اندیش چنان شد که تو خواهی    می خواه، که بدخواه به کام دل تو گشت    وز بخت بد اندیش تو آورد تباهی    شد روزه و تسبیح و تراویح به یک جای    عید آمد و آمد می و معشوق و ملاهی    چون ماه همی جست شب عید همه خلق    من روی تو جستم، که مرا شاهی و ماهی    مه گاه بر افزون بود و گاه به کاهش    دایم تو برافزون بوی و هیچ نکاهی    میری به تو محکم شد و شاهی به تو خرم    بر خیره ندادند ترا میری و شاهی    خورشید روان باشی، چون از بر رخشی    دریای روان باشی، چون از بر گاهی    آن ها که همه میل سوی ملک تو کردند    اینک بنهادند سر از تافته راهی    دام طمع از ماهی در آب فگندند    نه مرد به جای آمد و نه دام و نه ماهی    مهتر نشود، گر چه قوی گردد کهتر    گاهی نشود، گر چه هنر دارد، چاهی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۲۸,دل تنگ مدار، ای ملک، از کار خدایی    آرام و طرب رامده از طبع جدایی    صد بار فتادست چنین هر ملکی را    آخر برسیدند به هر کام روایی    آن کس که ترا دید و ترا بیند در جنگ    داند که: تو با شیر به شمشیر درآیی    این کار سمایی بد، نه قوت انسان    کس را نبود قوت به کار سمایی    آنان که گرفتار شدند از سپه تو    از بند به شمشیر تو یابند رهایی,poems/رودکی.csv
رودکی,3,قصاید و قطعات,شمارهٔ ۱۲۹,چمن عقل را خزانی اگر    گلشن عشق را بهار تویی    عشق را گر پیمبری، لیکن    حسن را آفریدگار تویی,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱,گرچه بشتر را عطا باران بود    مر ترا زر و گهر باشد عطا,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲,پیش تیغ تو روز صف دشمن    هست چون پیش داس نوکر پا,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳,تنت یک و جان یکی و چندین دانش    ای عجبی! مردمی تو، یا دریا؟,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴,چنان که اشتر ابله سوی کنام شده    ز مکر روبه و زاغ وز گرگ بی‌خبرا,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵,جز بما دندر این جهان گر به روی    با پسندر کینه دارد همچو بادختند را,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶,گوش توسال و مه برود و سرود    نشنوی نیوهٔ خروشان را,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷,درنگ آسا سپهر آرا بیاید    کیاخن در رباید گرد نان را,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸,شیر آلغده که بیرون جهد از خانه به صید    تا به چنگ آرد آهو وآهو بره را,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹,نباشد زین زمانه بس شگفتی    اگر بر ما ببارد آذرخشا,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰,چو گرد آرند کردارت به محشر    فرو مانی چو خر به میان شلکا,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۱,کمندش بیشه بر شیران قفس کرد    فیلکش دشت بر گرگان خباکا,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۲,هر آن چه مدح تو گویم درست باشد و راست    مرا به کار نیاید سریشم وکیلا,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۳,گیهان ما به خواجهٔ عدنانی    عدنست و کار ما همه بانداما,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۴,اگرت بدره رساند همی به بدر منیر    مبادرت کن و خامش باش چندینا,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۵,همی بایدت رفت و راه دورست    به سغده دار یکسر شغل راها,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۶,ندیده تنبل اوی و بدیده مندل اوی    دگر نماید ودیگر بود به سان سراب,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۷,فاخته گون شد هوا ز گردش خورشید    جامهٔ خانه بتبک فاخته گون آب,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۸,تا کی کنی عذاب و کنی ریش را خضاب؟    تا کی فضول گویی و آری حدیث غاب؟,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۹,جغد که با باز و پلنگان پرد    بشکندش پر و بال و گردد لت لت,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲۰,تا لباس عمر اعدایش نگردد بافته    تار تار پود پود اندر فلات آن فوات,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲۱,بر روی پزشک زن، میندیش    چون بود درست بیسیارت,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲۲,ای زان چون چراغ پیشانی    ای زان زلفک شکست و مکست,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲۳,خاک کف پای رودکی نسزی تو    هم بشوی گاو و هم بخایی برغست,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲۴,به باز کریزی بمانم همی    اگر کبک بگریزد از من رواست,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲۵,همه نیوشهٔ خواجه به نیکویی و به صلحست    همه نیوشهٔ نادان به جنگ و فتنه و غوغاست,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲۶,هیچ راحت می‌نبینم در سرود و رود تو    جز که از فریاد و زخمه‌ات خلق را کاتوره خاست,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲۷,شب قدر وصلت ز فرخندگی    فرح بخش‌تر از فرسنا فدست,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲۸,لاد را بر بنای محکم نه    که نگهدار لاد بنیادست,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۲۹,خوبان همه سپاهند، اوشان خدایگانست    مر نیک بختیم را بر روی او نشانست,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳۰,بهارچین کن ازان روی بزم خانهٔ خویش    اگرچه خانهٔ تو نوبهار برهمنست,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳۱,فاخته گون شد هوا ز گردش خورشید    جامهٔ جامه به نیک فاخته گونست,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳۲,با دل پاک مرا جامهٔ ناپاک رواست    بد مر آن را که دل و دیده پلیدست و پلشت,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳۳,معذورم دارند، که اندوه و غیشت    و اندوه و غیش من ازان جعد و غیشت,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳۴,چه گر من همیشه ستا گوی باشم    ستایم نباشد نکو جز به نامت,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳۵,بودنت در خاک باشد، یافتی    هم چنان کز خاک بود انبودنت,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳۶,ز مهرش مبادا تهی ایچ دل    ز فرمانش خالی مباد ایچ مرج,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳۷,راهی آسان و راست بگزین، ای دوست    دور شو از راه بی کرانهٔ ترفنج,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳۸,زین و زان چند بود برکه و مه؟    مر ترا کشی و فیزین و غنوج,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۳۹,از جود قبا داری پوشیده مشهر    وز مجد بنا داری بر برده مشید,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴۰,بخت و دولت چو پیشکار تواند    نصرة و فتح پیشیار تو باد,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴۱,به تو بازگردد غم عاشقی    نگارا، مکن این همه زشتیاد,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴۲,ایا بلایه، اگر کارت تو پنهان بود    کنون توانی، باری، خشوک پنهان کرد,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴۳,گوسپندیم و جهان هست به کردار نغل    چون گه خواب بود سوی نغل باید شد,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴۴,مرده نشود زنده، زنده بستودان شد    آیین جهان چونین تا گردون گردان شد,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴۵,فاخته گون شد هوا ز گردش خورشید    جامهٔ خانه بتیک فاخته گون شد,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴۶,رخ اعدات از تش نکبت    همچو قیر و شبه سیاه آمد,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴۷,ای جان همه عالم در جان تو پیوند    مکروه تو ما را منما یاد خداوند,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴۸,یافتی چون که مال غره مشو    چون تو بس دید و بیند این دیرند,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۴۹,دل از دنیا بردار و به خانه بنشین پست    فرا بند در خانه به فلج و بپژاوند,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵۰,هردم که مرا گرفته خاموش    پیچیده به عافیت چو فرغند,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵۱,چرخ چنینست و بدین ره رود    لیک ز هر نیک و ز هر بد نوند,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵۲,ستاخی برآمد از بر شاخ درخت عود    ستاخی ز مشک و شاخ ز عنبر، درخت عود,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵۳,بدان مرغک مانم که همی دوش    بزار از بر شاخک همی فنود,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵۴,هر آن کریم که فرزند او بلاده بود    شگفت باشد کو از گناه ساده بود,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵۵,ماغ در آبگیر گشته روان    راست چون کشتییست قیراندود,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵۶,برو، ز تجربهٔ روزگار بهره بگیر    که بهر دفع حوادث ترا به کار آید,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵۷,ماهی دیدی کجا کبودر گیرد؟    تیغت ماهیست، دشمنانت کبودر,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵۸,با درفش کاویان و طاقدیس    زر مشت افشار و شاهانه کمر,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۵۹,اگر من زونجت نخوردم گهی    تو اکنون بیا و زونجم بخور,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶۰,مدخلان را رکاب زرآگین    پای آزادگان نیابد سر,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶۱,تا زنده‌ام مرا نیست جز مدح تو دگر کار    کشت و درودم اینست، خرمن همین و شد کار,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶۲,گزیده چهار توست، بدو در جهانهان    همارا به آخشیج، همارا به کارزار,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶۳,چنان بار برآورد به خویشتن    که من گویم: خوردست سوسمار,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶۴,فاخته بر سرو شاهرود بر آورد    زخمه فرو هشت زندواف به طنبور,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶۵,علم ابر و تندر بود کوس او    کمان آدنیده شود ژاله تیر,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶۶,چون لطیف آید به گاه نوبهار    بانگ رود و بانگ کبک و بانگ تز,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶۷,به حق آن خم زلف ، بسان منقار باز    به حق آن روی خوب، کز گرفتی براز,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶۸,در عمل تا دیر بازی و درازی ممکنست    چون عمل بادا ترا عمر دراز و دیر باز,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۶۹,تازیان دوان همی آید    همچو اندر فسیله اسب نهاز,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷۰,چون سپرم نه میان بزم به نوروز    در مه بهمن بتاز و جان عدو سوز,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷۱,نهاد روی به حضرت، چنان که روبه پیر    بتیم وا تگران آید از در تیماس,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷۲,حسودانت را داده بهرام نحس    ترا بهره کرده سعادت زواش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷۳,بت، اگرچه لطیف دارد نقش    نزد رخسارهٔ تو هست خراش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷۴,از چه توبه نکند خواجه؟ که هر کجا که بود    قدحی می بخورد راست کند زود هراش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷۵,تو چگونه جهی؟ که دست اجل    به سر تو همی زند سر پاش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷۶,بر هبک نهاده جام باده    وان گاه ز هبک نوش کردش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷۷,همی تا قطب با حورست زیر گنبد اخضر    شکر پاشش ز یک پله است و از دیگر فلا سنگش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷۸,بسا کسا! که جوین نان همی نیابد سیر    بسا کسا! که بره است و فرخشه بر خوانش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۷۹,بانگ کردمت، ای فغ سیمین    زوش خواندم ترا، که هستی زوش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸۰,ای دریغا! که مورد زار مرا    ناگهان باز خورد برف و غیش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸۱,هر کو برود راست نشستست به شادی    و آن کو نرود راست همه مرده همی دیش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸۲,چون جامهٔ اشن به تن اندر کند کسی    خواهد ز کردگار به حاجت مراد خویش,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸۳,آه! ازین جور بد زمانهٔ شوم    همه شادی او غمان آمیغ,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸۴,با دو سه بوسه رها کن این دل از درد خناک    تا به من احسانت باشد، احسن الله جزاک,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸۵,کافور تو با کوس شد و مشک همه ناک    آلودگیت در همه ایام نشد پاک,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸۶,بس عزیزم، بس گرامی، شاد باش    اندرین خانه بسان نو بیوک,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸۷,یک به یک از در درآمد آن نگار    آن غراشیده ز من، رفته به جنگ,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸۸,خشک کلب سگ و بتفوز سگ    آن چنان که نجنبید او را هیچ رگ,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۸۹,چو هامون دشمنانت پست بادند    چو گردون دوستان والا همه سال,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹۰,یار بادت توفیق، روزبهی با تو رفیق    دولتت بادا حریف، دشمنت غیشه و نال,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹۱,ای شاه نبی سیرت، ایمان تو محکم    ای میر علی حکمت، عالم به تو در غال,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹۲,لبت سیب بهشت و من محتاج    یافتن را همی نیابم ویل,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹۳,چرا همی نچمم؟ تا چرا کند تن من    که نیز تا نچمم کار من نگیرد چم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹۴,گر کند یاریی مرا به غم عشق آن صنم    بتواند زدود زین دلم غم خواره زنگ غم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹۵,تا درگه او یابی مگذرد به در کس    زیرا که حرامست تیمم به لب یم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹۶,بام‌ها را فرسب خرد کنی    از گرانیت، گر شوی بر بام,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹۷,بر رخ هزار زهرهٔ ثامور برشکفت    ایدون ز باغ قطرهٔ شبنم نیافتم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹۸,آرزومند آن شده تو به گور    که رسد نان پاره‌ایت برم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۹۹,هنوز با منی و از نهیب رفتن تو    به روز وقت شمارم، به شب ستاره شمارم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰۰,من بدان آمدم به خدمت تو    که برآید رطب ز کانازم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰۱,داری مرا بدان که فراز آیم    زیر دو زلفکانت به نخچیزم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰۲,چون برگ لاله بوده‌ام و اکنون    چون سیب پژمرده بر آونگم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰۳,سرو بودیم چندگاه بلند    کوژ گشتیم و چون درونه شدیم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰۴,بت پرستی گرفته ایم همه    این جهان چون بتست و ما شمنیم,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰۵,کنه را در چراغ کرد سبک    پس درو کرد اندکی روغن,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰۶,یکی آلوده‌ای باشد، که شهری را ببالاید    چو از گاوان یکی باشد، که گاوان را کند ریخن,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰۷,گر همه نعمت یک روز به ما بخشد    ننهد منت بر ما و پذیرد هن,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰۸,گر کس بودی که زی توام بفگندی    خویشتن اندر نهادمی به فلاخن,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۰۹,میلاو منی، ای فغ واستاد توام من    پیش آی و سه بوسه ده و میلاویه بستان,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۱۰,بسی خسرو نامور پیش ازین    شدستند زی ساری و ساریان,poems/رودکی.csv
رودکی,3,ابیات پراکنده,شمارهٔ ۱۱۱,از پی الفغده و روزی به جهد    جانورسوی سپنج خویش جویان و روان,poems/رودکی.csv
